Rēzeknes novads,Rēzeknes apriņķis,C,Rēzeknes novada Kaunatas pagasta tautas nama jauniešu deju kolektīvs “Rasa” ,Alla Silova,"40,3",I pakāpe,"40,3",0
Aizkraukles novads,Aizkraukles apriņķis,C,"Aizkraukles novada vidusskolas Jauniešu deju kolektīvs ""Anģis""",Gita Skudra,"40,2",I pakāpe,"40,2",0
Tukuma novads,Tukuma apriņķis,C,Tukuma novada Slampes Kultūras pils jauniešu deju kolektīvs „Laisma” ,Ligija Cīrule,"40,2",I pakāpe,"40,2",0
Vecpiebalgas novads,Cēsu apriņķis,C,"Vecpiebalgas novada Vecpiebalgas pagasta Vecpiebalgas kultūras nama Jauniešu deju kolektīvs ""Slātaviņa""",Antra Grīnberga,"40,2",I pakāpe,"40,2",0
Gulbenes novads,Gulbenes apriņķis,C,"Gulbenes 2. vidusskolas Jauniešu deju kolektīvs ""Saulgriezis""",Daiga Tipāne,"40,0",I pakāpe,"40,0",0
Jelgavas novads,Jelgavas apriņķis,C,"Jelgavas novada Valgundes pagasta Izglītības, kultūras un sporta centra ""Avoti"" Jauniešu deju kolektīvs ""Trādirīdis""",Inga Feldmane,"40,0",I pakāpe,"40,0",0
Krustpils novads,Jēkabpils apriņķis,C,Krustpils novada Atašienes pagasta Atašienes kultūras nama jauniešu deju kolektīvs “Zvirbuļi” ,Madara Turkopole,"40,0",I pakāpe,"40,0",0
Valkas novads,Smiltenes apriņķis,C,"Valkas novada jauniešu interešu centra ""Mice"" Jauniešu deju kolektīvs ""Vendīgs""",Vineta Skutāne,"40,0",I pakāpe,"40,0",0
Riebiņu novads,Preiļu apriņķis,C,Riebiņu novada Rušonas pagasta Rušonas kultūras nama jauniešu deju kolektīvs “Rušona”  ,Dina Staškeviča,"39,8",II pakāpe,"39,8",0
Vecumnieku novads,Bauskas apriņķis,C,"Skaistkalnes tautas nama Jauniešu deju kolektīvs ""Vanadziņi""",Baiba Vanaga,"39,8",II pakāpe,"39,8",0
Alūksnes novads,Alūksnes apriņķis,C,Liepnas Tautas nama Jauniešu deju kolektīvs,Ināra Orbidāne,"39,5",II pakāpe,"39,5",0
Jūrmalas pilsēta,Tukuma apriņķis,C,Jūrmalas pilsētas Jūrmalas Kultūras centra jauniešu deju kolektīvs „Zītariņi”,Dace Druka,"39,5",II pakāpe,"39,5",0
Saulkrastu novads,Siguldas apriņķis,C,"Saulkrastu novada Zvejniekciema vidusskolas deju kolektīvs ""Murdiņš""",Judīte Krūmiņa,"39,2",II pakāpe,"39,2",0
Strenču novads,Smiltenes apriņķis,C,Strenču novada Kultūras centra Jauniešu deju kolektīvs,Ineta Lezdiņa,"39,2",II pakāpe,"39,2",0
Alojas novads,Limbažu apriņķis,C,"Alojas Kultūras nama Jauniešu deju kolektīvs ""Resgaļi""",Maija Drozda,"39,0",II pakāpe,"39,0",0
Cesvaines novads,Madonas apriņķis,C,Cesvaines novada Cesvaines kultūras nama jauniešu deju kolektīvs “Cesvaine”  ,Jānis Šķēle,"39,0",II pakāpe,"39,0",0
Rēzeknes novads,Rēzeknes apriņķis,C,Rēzeknes novada Strūžānu pagasta kultūras nama jauniešu deju kolektīvs “Dzieti”  ,Vanda Ķebe,"39,0",II pakāpe,"39,0",0
Vaiņodes novads,Liepājas apriņķis,C,Vaiņodes novada Vaiņodes vidusskolas jauniešu deju kolektīvs    ,Maira Strēle,"39,0",II pakāpe,"39,0",0
Rundāles novads,Bauskas apriņķis,C,"Pilsrundāles vidusskolas Jauniešu deju kolektīvs ""Madaras""",Aiga Vangale,"38,8",II pakāpe,"38,8",0
Ogres novads,Ogres apriņķis,C,Ogres novada Ogres Valsts ģimnāzijas jauniešu deju kolektīvs “Dzīpari”   ,Marta Dargiene,"38,3",II pakāpe,"38,3",0
Rugāju novads,Balvu apriņķis,C,Rugāju Tautas nama Jauniešu deju kolektīvs,Astrīda Circene,"38,3",II pakāpe,"38,3",0
Riebiņu novads,Preiļu apriņķis,C,Riebiņu novada Sīļukalna kultūras nama Sīļukalna jauniešu deju kolektīvs  ,Anita Upeniece,"38,2",II pakāpe,"38,2",0
Kuldīgas novads,Kuldīgas apriņķis,C,Kuldīgas novada Ēdoles pagasta kultūras nama jauniešu deju kolektīvs “Sprigulis”  ,Inese Poriķe,"38,0",II pakāpe,"38,0",0
Jelgavas novads,Jelgavas apriņķis,C,"Jelgavas novada Lielplatones pagasta tautas nama Jauniešu deju kolektīvs ""Audzis""",Lāsma Ivanova,"37,8",II pakāpe,"37,8",0
Krāslavas novads,Krāslavas apriņķis,C,Krāslavas pilsētas Valsts ģimnāzijas jauniešu deju kolektīvs “Rakari”   ,Ingrīda Grišāne,"37,8",II pakāpe,"37,8",0
Kokneses novads,Aizkraukles apriņķis,C,"Kokneses novada Ilmāra Gaiša Kokneses vidusskolas Jauniešu deju kolektīvs ""Kāpēc""",Laima Antoneviča,"37,7",II pakāpe,"37,7",0
Kandavas novads,Tukuma apriņķis,C,Kandavas novada Zantes kultūras nama jauniešu deju kolektīvs,Marita Jekuma,"37,5",II pakāpe,"37,5",0
Liepājas pilsēta,Liepājas apriņķis,C,Liepājas Bērnu un jaunatnes centra jauniešu deju kolektīvs “Vaduguns”   ,Eva Krētaine,"37,5",II pakāpe,"37,5",0
Madonas novads,Madonas apriņķis,C,Madonas novada Praulienas pagasta Saikavas tautas nama jauniešu deju kolektīvs,Daiga Maderniece,"37,5",II pakāpe,"37,5",0
Krāslavas novads,Krāslavas apriņķis,C,Krāslavas pilsētas Valsts ģimnāzijas jauniešu deju kolektīvs “Jumis”,Ingrīda Grišāne,"37,3",II pakāpe,"37,3",0
Madonas novads,Madonas apriņķis,C,Madonas novada Sarkaņu pagasta tautas nama “Kalnagravas” jauniešu deju kolektīvs “Resgaļi”   ,Inga Pujate,"37,3",II pakāpe,"37,3",0
Saulkrastu novads,Siguldas apriņķis,C,"Saulkrastu novada Saulkrastu vidusskolas Jauniešu deju kolektīvs ""Saulīte""",Jānis Trezuns,"37,2",II pakāpe,"37,2",0
Aizputes novads,Liepājas apriņķis,C,Aizputes vidusskolas jauniešu deju kolektīvs “Vārpa”   ,Inta Rudzīte,"37,0",II pakāpe,"37,0",0
Jelgavas novads,Jelgavas apriņķis,C,"Jelgavas novada Sesavas pagasta tautas nama Jauniešu deju kolektīvs ""Pāris""",Līga Lapšina,"37,0",II pakāpe,"37,0",0
Jelgavas pilsēta,Jelgavas pilsēta,C,"Jelgavas pilsētas pašvaldības iestādes ""Kultūra"" Jauniešu deju kolektīvs ""Zemgaļi""",Daina Kjakste,"37,0",II pakāpe,"37,0",0
Brocēnu novads,Saldus apriņķis,C,Brocēnu novada Blīdenes kultūras nama jauniešu deju kolektīvs  “Blīdene”   ,Sanita Šampiņa-Bergmane,"36,8",II pakāpe,"36,8",0
Carnikavas novads,Siguldas apriņķis,C,"Carnikavas novada Carnikavas tautas nama ""Ozolaine"" Jauniešu deju kolektīvs ""Abi divi"" studija",Anita un Jānis Precinieki,"36,7",II pakāpe,"36,7",0
Bauskas novads,Bauskas apriņķis,C,"Bauskas novada Codes pagasta Jauniešu deju kolektīvs ""Code""",Gunta Sirmele,"36,3",II pakāpe,"36,3",0
Gulbenes novads,Gulbenes apriņķis,C,"Tirzas Kultūras nama Jauniešu deju kolektīvs ""Tirza""",Iveta Eiduka,"36,3",II pakāpe,"36,3",0
Jūrmalas pilsēta,Tukuma apriņķis,C,Jūrmalas pilsētas Jūrmalas Valsts ģimnāzijas jauniešu deju kolektīvs,Žanna Kļava,"36,3",II pakāpe,"36,3",0
Ārzemes,Ārzemes,C,"Jauniešu deju kolektīvs ""Salinieki"" (Londona, Anglija)",Kaspars Fridmanis,"36,2",II pakāpe,"36,2",0
Ropažu novads,Siguldas apriņķis,C,"Ropažu novada kultūras un izglītības centra Jauniešu deju kolektīvs ""Cielaviņa""",Terēza Jozefa,"36,2",II pakāpe,"36,2",0
Alūksnes novads,Alūksnes apriņķis,C,Pededzes Tautas nama Jauniešu deju kolektīvs,Ludmila Uglovska,"36,0",II pakāpe,"36,0",0
Cesvaines novads,Madonas apriņķis,C,Cesvaines novada Cesvaines kultūras nama jauniešu deju kolektīvs “Cesvaine” studija  ,Jānis Šķēle,"36,0",II pakāpe,"36,0",0
Rēzeknes novads,Rēzeknes apriņķis,C,Rēzeknes novada Lendžu pagasta kultūras nama jauniešu deju kolektīvs “Ūdzeņa” ,Sintija Gailuma,"36,0",II pakāpe,"36,0",0
Skrundas novads,Kuldīgas apriņķis,C,Skrundas novada Skrundas kultūras nama jauniešu deju kolektīvs “Tikai tā”    ,Dita Ņuņēvica,"36,0",II pakāpe,"36,0",0
Rēzeknes novads,Rēzeknes apriņķis,C,Rēzeknes novada Nautrēnu pagasta pārvaldes jauniešu deju kolektīvs “Troks voi!”  ,Ingūna Ludborža,"35,8",II pakāpe,"35,8",0
Aglonas novads,Preiļu apriņķis,C,Aglonas novada Aglonas vidusskolas jauniešu deju kolektīvs,Dina Staškeviča,"35,7",II pakāpe,"35,7",0
Jelgavas pilsēta,Jelgavas pilsēta,C,Jelgavas Tehnikuma deju kolektīvs,Sanita Laganovska,"35,7",II pakāpe,"35,7",0
Ārzemes,Ārzemes,C,"Jauniešu deju kolektīvs ""Danči"" (Minstere, Vācija)",Inga Pētersone,"35,0",II pakāpe,35,0
Tukuma novads,Tukuma apriņķis,C,Tukuma novada Pūres kultūras nama jauniešu deju kolektīvs „Pūrenieks”,Inese Cīrule,"35,0",II pakāpe,"35,0",0
Jelgavas pilsēta,Jelgavas pilsēta,C,Jelgavas Spīdolas ģimnāzijas Jauniešu deju kolektīvs,Jānis Sālzirnis,"34,5",III pakāpe,"34,5",0
Kocēnu novads,Valmieras apriņķis,C,"Kocēnu novada Bērzaines tautas nama Jauniešu deju kolektīvs ""Akcents""",Sarmīte Freimane,"33,8",III pakāpe,"33,8",0
Mazsalacas novads,Valmieras apriņķis,C,"Mazsalacas novada Kultūras centra jauniešu deju kolektīvs ""Oga""",Aija Vidovska,"33,8",III pakāpe,"33,8",0
Kuldīgas novads,Kuldīgas apriņķis,C,Kuldīgas Mākslas un humanitāro zinību vidusskolas jauniešu deju kolektīvs “Austra”  ,Zane Kalniņa,"33,7",III pakāpe,"33,7",0
Saldus novads,Saldus apriņķis,C,"Saldus novada Pašvaldības aģentūras “Saldus Tūrisma informācijas, kultūras un sporta centrs” Tautas deju ansambļa “Kursa” studija  ",Inese Buša,"33,5",III pakāpe,"33,5",0
Daugavpils novads,Daugavpils apriņķis,C,Daugavpils novada Vaboles pagasta  Vaboles kultūras nama jauniešu deju kolektīvs “Aisma”,Anita Šalkovska,"33,3",III pakāpe,"33,3",0
Tērvetes novads,Dobeles apriņķis,C,"Tērvetes novada Augstkalnes vidusskolas Jauniešu deju kolektīvs ""Savējie""",Rudīte Dude,"33,0",III pakāpe,"33,0",0
Ārzemes,Ārzemes,C,"Jauniešu deju kolektīvs ""Daugaviņa"" (Kanāda)",Selga Apse,"32,5",III pakāpe,"32,5",0
Kārsavas novads,Ludzas apriņķis,C,Kārsavas novada Salnavas pagasta Salnavas kultūras nama jauniešu deju kolektīvs “Salnaviņa”  ,Solvita Dzērkale,"32,5",III pakāpe,"32,5",0
Ogres novads,Ogres apriņķis,C,Ogres novada Profesionālās izglītības kompetences centra “ Ogres tehnikums” jauniešu deju kolektīvs “Solis”,Daira Dāle,"32,3",III pakāpe,"32,3",0
Rēzeknes pilsēta,Rēzeknes apriņķis,C,Rēzeknes pilsētas tehnikuma jauniešu deju kolektīvs “Oira”  ,Gunta Sidorova,"32,3",III pakāpe,"32,3",0
Rēzeknes novads,Rēzeknes apriņķis,C,Rēzeknes novada Nagļu pagasta tautas nama jauniešu deju kolektīvs “Pipareņš” ,Laura Ābola,"32,2",III pakāpe,"32,2",0
Zilupes novads,Ludzas apriņķis,C,Zilupes novada Zilupes tautas nama jauniešu deju kolektīvs “Tracis”    ,Snežana Veikšāne,"31,2",III pakāpe,"31,2",0
Ventspils pilsēta,Ventspils apriņķis,C,Ventspils pilsētas domes Kultūras centra Ventspils Augstskolas jauniešu deju kolektīvs “Strautuguns”    ,Ineta Judzika,"30,3",III pakāpe,"30,3",0
Alūksnes novads,Alūksnes apriņķis,C,Liepnas vidusskolas Jauniešu deju kolektīvs,Ināra Orbidāne,"29,8",Diploms par piedalīšanos,"29,8",0
Madonas novads,Madonas apriņķis,C,Madonas novada Bērzaunes pagasta Sauleskalna tautas nama jauniešu deju kolektīvs  ,Inga Pujate,"29,8",Diploms par piedalīšanos,"29,8",0
Madonas novads,Madonas apriņķis,C,Madonas novada Mētrienas pagasta Mētrienas tautas nama jauniešu deju kolektīvs “Meteņi”,Anna Anita Amata,"29,8",Diploms par piedalīšanos,"29,8",0
Vecumnieku novads,Bauskas apriņķis,C,"Bārbeles tautas nama Jauniešu deju kolektīvs ""Rakari""",Agita Seglicka,"29,5",Diploms par piedalīšanos,"29,5",0
Ludzas novads,Ludzas apriņķis,C,Ludzas novada Ludzas Bērnu un jauniešu centra jauniešu deju kolektīvs “Žiks”,Elita Romanovska un Inese Mikaskina,"28,8",Diploms par piedalīšanos,"28,8",0
Tukuma novads,Tukuma apriņķis,C,Tukuma novada Tukuma 2.pamatskolas jauniešu deju kolektīvs „Mare”,Juris Poga,"28,8",Diploms par piedalīšanos,"28,8",0
Pārgaujas novads,Cēsu apriņķis,C,"Pārgaujas novada Straupes pagasta tautas nama jauniešu deju kolektīvs ""Idumeja""",Ginta Berķe,"28,7",Diploms par piedalīšanos,"28,7",0
Daugavpils novads,Daugavpils apriņķis,C,Daugavpils novada Maļinovas pagasta saieta nama jauniešu deju kolektīvs “Druvāni” ,Antra Dombrovska,"28,5",Diploms par piedalīšanos,"28,5",0
Jēkabpils novads,Jēkabpils apriņķis,C,Jēkabpils novada Rubenes pagasta Rubenes kultūras nama jauniešu deju kolektīvs “Laude”   ,Sandra Vaitķeviča,"28,2",Diploms par piedalīšanos,"28,2",0
Talsu novads,Talsu apriņķis,C,Talsu novada Valdgales kultūras nama jauniešu deju kolektīvs “Latiņš”   ,Daina Miķelsone,"27,8",Diploms par piedalīšanos,"27,8",0
Aknīstes novads,Jēkabpils apriņķis,C,Aknīstes novada Aknīstes vidusskolas jauniešu deju kolektīvs   ,Aivars Ielejs,"27,0",Diploms par piedalīšanos,"27,0",0
Kārsavas novads,Ludzas apriņķis,C,Kārsavas novada Salnavas pagasta Salnavas kultūras nama jauniešu deju kolektīvs “Vaļasprieki”    ,Valentīna Kirsanova,"26,3",Diploms par piedalīšanos,"26,3",0
Ārzemes,Ārzemes,C,"Jauniešu deju kolektīvs ""Rakstā"" (Peterboro, Anglija)",Inese Asermane,"25,7",Diploms par piedalīšanos,"25,7",0
Saldus novads,Saldus apriņķis,C,Saldus novada Nīgrandes pagasta Kalnu kultūras nama jauniešu deju kolektīvs “Jumis”   ,Ligita Ķiene,"24,8",Diploms par piedalīšanos,"24,8",0
Kārsavas novads,Ludzas apriņķis,C,Kārsavas novada Mērdzenes pagasta Mērdzenes kultūras nama jauniešu deju kolektīvs “Dancari” ,Anita Šarkovska,"24,3",Diploms par piedalīšanos,"24,3",0
Ludzas novads,Ludzas apriņķis,C,Ludzas novada Ludzas pilsētas ģimnāzijas jauniešu deju kolektīvs  “Žiks” ,Elita Romanovska,"23,8",Diploms par piedalīšanos,"23,8",0
Ārzemes,Ārzemes,C,"Austrālijas jauniešu deju kolektīvs ""Jūrmalnieki""",Lāra Brennere,"23,7",Diploms par piedalīšanos,"23,7",0
Ludzas novads,Ludzas apriņķis,C,Ludzas novada Ludzas Bērnu un jauniešu centra jauniešu deju kolektīvs “Žeperi”   ,Sarmīte Stapule,"23,7",Diploms par piedalīšanos,"23,7",0
Aizkraukles novads,Aizkraukles apriņķis,C,"Aizkraukles novada kultūras nama Aizkraukles pagasta Jauniešu deju kolektīvs ""Zeļļi""",Una Stakle,"23,5",Diploms par piedalīšanos,"23,5",0
Saldus novads,Saldus apriņķis,C,Saldus novada Zirņu pagasta pārvaldes jauniešu deju kolektīvs “Virpulis”   ,Dita Ņuņēvica,"23,0",Diploms par piedalīšanos,"23,0",0
Rēzeknes pilsēta,Rēzeknes apriņķis,C,Rēzeknes pilsētas Valsts 1.ģimnāzijas jauniešu deju kolektīvs “Skali”  ,Sandra Juste,"22,5",Diploms par piedalīšanos,"22,5",0
Kuldīgas novads,Kuldīgas apriņķis,D,Kuldīgas novada Pašvaldības aģentūras  “Kuldīgas kultūras centrs” vidējās paaudzes deju kopa “Bandava” ,Ramona Irbe,"59,5",Augstākā pakāpe,"49,5",10
Rīgas pilsēta,Rīgas pilsēta,D/D1,Latvijas Universitātes biedrības „Juventus” vidējās paaudzes deju kolektīvs „Dancis”,Rolands Juraševskis,"59,5",Augstākā pakāpe,"49,5",10
Rīgas pilsēta,Rīgas pilsēta,D/D1,Rīgas kultūras un tautas mākslas centra „Mazā Ģilde” vidējās paaudzes deju kolektīvs „Līgo”,Jānis Purviņš,"59,0",Augstākā pakāpe,"49,0",10
Rīgas pilsēta,Rīgas pilsēta,D,Rīgas kultūras un tautas mākslas centra  „Mazā Ģilde” deju ansamblis „Daiļrade”,Iveta Pētersone-Lazadāne,"58,7",Augstākā pakāpe,"48,7",10
Ogres novads,Ogres apriņķis,D,Ogres novada Kultūras centra vidējās paaudzes deju kolektīvs “Raksti”   ,Edgars Tabors,"58,2",Augstākā pakāpe,"48,2",10
Lielvārdes novads,Ogres apriņķis,D,Lielvārdes novada Kultūras centra struktūrvienības kultūras nama “Lielvārde” vidējās paaudzes deju kolektīvs “Vēji”   ,Iluta Mistre,"58,0",Augstākā pakāpe,"48,0",10
Rīgas pilsēta,Rīgas pilsēta,D,Rīgas Tehniskās universitātes Tautas deju ansambļa „Vektors” vidējā paaudze,Uldis Šteins,"58,0",Augstākā pakāpe,"48,0",10
Valmieras pilsēta,Valmieras apriņķis,D,"Valmieras Kultūras centra Vidējās paaudzes deju kolektīvs ""Gauja""",Artis Mellups,"58,0",Augstākā pakāpe,"48,0",10
Balvu novads,Balvu apriņķis,D,"Balvu Kultūras un atpūtas centra deju kopa ""Nebēda""",Agris Veismanis,"57,7",Augstākā pakāpe,"47,7",10
Līgatnes novads,Cēsu apriņķis,D,"Līgatnes novada pašvaldības aģentūras ""Kultūras un tūrisma centrs"" Vidējās paaudzes deju kolektīvs ""Zeperi""",Liene Frīdberga,"57,5",Augstākā pakāpe,"47,5",10
Mārupes novads,Pierīgas apriņķis,D/D1,"Mārupes novada domes kultūras nama Vidējās paaudzes deju kolektīvs ""Mārupieši""",Gunta Skuja,"57,5",Augstākā pakāpe,"47,5",10
Bauskas novads,Bauskas apriņķis,D,"Bauskas novada, Īslīces pagasta Vidējās paaudzes deju kolektīvs ""Līdums""",Arvils Noviks,"57,3",Augstākā pakāpe,"47,3",10
Rīgas pilsēta,Rīgas pilsēta,D/D1,VEF Kultūras pils vidējās paaudzes deju kolektīvs „Mana Rotaļa”,Dace Adviljone,"57,3",Augstākā pakāpe,"47,3",10
Rīgas pilsēta,Rīgas pilsēta,D/D1,"Rīgas pašvaldības Kultūras iestāžu apvienības Koncertorganizācijas ,,Ave Sol” Tautas deju ansamblis „Teiksma”",Jānis  Ērglis,"57,2",Augstākā pakāpe,"47,2",10
Rīgas pilsēta,Rīgas pilsēta,D/D1,VEF Kultūras pils vidējās paaudzes deju kolektīvs „Rotaļa XO”,Gints Baumanis,"57,2",Augstākā pakāpe,"47,2",10
Smiltenes novads,Smiltenes apriņķis,D/D1,"Smiltenes pilsētas Kultūras centra Vidējās paaudzes deju kolektīvs ""Ieviņa""",Reinis Rešetins,"57,2",Augstākā pakāpe,"47,2",10
Talsu novads,Talsu apriņķis,D/D1,"Talsu tautas nama vidējās paaudzes deju kolektīvs ""Talsu Kurši""",Lita Freimane,"57,2",Augstākā pakāpe,"47,2",10
Jelgavas pilsēta,Jelgavas pilsēta,D,"Jelgavas pilsētas pašvaldības iestādes ""Kultūra"" Tautas deju ansamblis ""Lielupe""",Elita Simsone,"56,8",Augstākā pakāpe,"46,8",10
Rīgas pilsēta,Rīgas pilsēta,D/D1,Rīgas kultūras un tautas mākslas centra „Mazā ģilde” vidējās paaudzes deju kolektīvs „Daiļrade”,Gunita Zirne,"56,8",Augstākā pakāpe,"46,8",10
Talsu novads,Talsu apriņķis,D/D1,Talsu novada Ģibuļu pagasta Pastendes kultūras nama vidējās paaudzes deju kolektīvs “Spriganis”   ,Iveta Kālberga,"56,8",Augstākā pakāpe,"46,8",10
Tukuma novads,Tukuma apriņķis,D/D1,Tukuma novada Tukuma pilsētas kultūras nama vidējās paaudzes deju kolektīvs „Vidums” ,Intars Kleinhofs,"56,8",Augstākā pakāpe,"46,8",10
Jēkabpils pilsēta,Jēkabpils apriņķis,D,Jēkabpils pilsētas tautas nama vidējās paaudzes deju kolektīvs “Sadancis” ,Inese Lazdāne,"56,7",Augstākā pakāpe,"46,7",10
Lubānas novads,Madonas apriņķis,D,"Lubānas novada Lubānas pilsētas kultūras nama Tautas deju ansamblis ""Lubāna"" ",Laila Ozoliņa,"56,5",Augstākā pakāpe,"46,5",10
Bauskas novads,Bauskas apriņķis,D,"Bauskas Kultūras centra Vidējās paaudzes deju kolektīvs ""Mēmele""",Ligita Irbīte,"56,3",Augstākā pakāpe,"46,3",10
Liepājas pilsēta,Liepājas apriņķis,D,Liepājas Universitātes vidējās paaudzes deju kolektīvs “Bandzenieki”   ,Kristīne Kārkliņa,"56,3",Augstākā pakāpe,"46,3",10
Ārzemes,Ārzemes,D,"Vidējās paaudzes deju kolektīvs ""Briseles latviešu dejotāji"" (Beļģija)",Dagnija Martinsone,"56,2",Augstākā pakāpe,"46,2",10
Tukuma novads,Tukuma apriņķis,D,Tukuma novada Tumes kultūras nama vidējās paaudzes deju kolektīvs  “Solis”,Gunta Krecere,"56,2",Augstākā pakāpe,"46,2",10
Rīgas pilsēta,Rīgas pilsēta,D,VEF Kultūras pils vidējās paaudzes deju kolektīvs „Zalktis”,Zane Behmane,"56,0",Augstākā pakāpe,"46,0",10
Alūksnes novads,Alūksnes apriņķis,D,"Alūksnes Kultūras centra deju kopa ""Olysta""",Agris Veismanis,"55,8",Augstākā pakāpe,"45,8",10
Jelgavas pilsēta,Jelgavas pilsēta,D,"Jelgavas pilsētas pašvaldības iestādes ""Kultūra"" Tautas deju ansamblis ""Ritums""",Ieva Karele,"55,8",Augstākā pakāpe,"45,8",10
Madonas novads,Madonas apriņķis,D,Madonas novada Madonas pilsētas kultūras nama Tautas deju ansamblis “Vidzeme”  ,Rudīte Jurciņa,"55,8",Augstākā pakāpe,"45,8",10
Valmieras pilsēta,Valmieras apriņķis,D,"Valmieras Kultūras centra Vidējās paaudzes deju kolektīvs ""Agrā Rūsa""",Baiba Ķirse,"55,8",Augstākā pakāpe,"45,8",10
Limbažu novads,Limbažu apriņķis,D/D1,"Limbažu Kultūras nama Vidējās paaudzes deju kolektīvs ""Jampadracis""",Andis Lēnmanis,"55,8",Augstākā pakāpe,"45,8",10
Garkalnes novads,Siguldas apriņķis,D,"Garkalnes novada domes kultūras centra ""Berģi"" Vidējās paaudzes deju kolektīvs ""Saime""",Viesturs Virza,"55,7",Augstākā pakāpe,"45,7",10
Rēzeknes pilsēta,Rēzeknes apriņķis,D,Rēzeknes pilsētas pašvaldības aģentūras “Rēzeknes Kultūras un tūrisma centrs” vidējās paaudzes deju kopa “Dziga”    ,Ilmārs Dreļs,"55,7",Augstākā pakāpe,"45,7",10
Rīgas pilsēta,Rīgas pilsēta,D,VEF Kultūras pils vidējās paaudzes deju kolektīvs „Gatve-otrā iespēja”,Gunta Raipala,"55,7",Augstākā pakāpe,"45,7",10
Salacgrīvas novads,Limbažu apriņķis,D,"Salacgrīvas Kultūras nama Vidējās paaudzes deju kolektīvs ""Tingeltangels""",Jānis Ērglis,"55,5",Augstākā pakāpe,"45,5",10
Grobiņas novads,Liepājas apriņķis,D/D1,Grobiņas novada Robežnieku kultūras centra vidējās paaudzes deju kolektīvs “Sudmaliņas”    ,Valda Grīnfelde,"55,5",Augstākā pakāpe,"45,5",10
Dobeles novads,Dobeles apriņķis,D,"Bikstu Kultūras un atpūtas centra Bikstu kultūras nama Vidējās paaudzes deju kolektīvs ""Bikstenieki""",Agita Jansone,"55,3",Augstākā pakāpe,"45,3",10
Preiļu novads,Preiļu apriņķis,D,Preiļu novada kultūras centra vidējās paaudzes deju kopa “ Talderi”  ,Silvija Kurtiņa,"55,3",Augstākā pakāpe,"45,3",10
Babītes novads,Pierīgas apriņķis,D,"Babītes novada pašvaldības Kultūrizglītības centra Vidējās paaudzes deju kolektīvs ""Dārta""",Lauris Siliņš,"55,2",Augstākā pakāpe,"45,2",10
Strenču novads,Smiltenes apriņķis,D,"Strenču novada Kultūras centra Vidējās paaudzes deju kolektīvs ""Tīne""",Ineta Lezdiņa,"55,2",Augstākā pakāpe,"45,2",10
Tukuma novads,Tukuma apriņķis,D,Tukuma novada Tukuma pilsētas kultūras nama vidējās paaudzes deju kolektīvs „Svīta”,Ilze Voiska,"55,2",Augstākā pakāpe,"45,2",10
Viesītes novads,Jēkabpils apriņķis,D,Viesītes novada Viesītes kultūras pils vidējās paaudzes deju kolektīvs “Augšzeme”  ,Andris Kivlenieks,"55,2",Augstākā pakāpe,"45,2",10
Daugavpils novads,Daugavpils apriņķis,D,Daugavpils novada kultūras centra “Vārpa” vidējās paaudzes deju kolektīvs “Līksme”  ,Aija Daugele,"55,0",Augstākā pakāpe,"45,0",10
Daugavpils pilsēta,Daugavpils apriņķis,D,Daugavpils pilsētas Latviešu kultūras centra vidējās paaudzes deju kolektīvs “Saime” ,Vilma Tāraude,"55,0",Augstākā pakāpe,"45,0",10
Saldus novads,Saldus apriņķis,D,"Saldus novada Pašvaldības aģentūras “Saldus Tūrisma informācijas, kultūras un sporta centrs” vidējās paaudzes deju kopa “Bandava”  ",Santa Laurinoviča,"55,0",Augstākā pakāpe,"45,0",10
Jēkabpils pilsēta,Jēkabpils apriņķis,D/D1,Jēkabpils pilsētas Krustpils kultūras nama vidējās paaudzes deju kolektīvs “Kreicburga”,Aija Rūliete,"55,0",Augstākā pakāpe,"45,0",10
Jelgavas pilsēta,Jelgavas pilsēta,D/D1,"Jelgavas pilsētas pašvaldības iestādes ""Kultūra"" Vidējās paaudzes deju kolektīvs ""Laipa""",Mārīte Skrinda,"55,0",Augstākā pakāpe,"45,0",10
Līvānu novads,Preiļu apriņķis,D,Līvānu novada kultūras centra vidējās paaudzes deju kolektīvs “Daugavieši”   ,Andrejs Usārs,"54,8",I pakāpe,"44,8",10
Priekuļu novads,Cēsu apriņķis,D,"Priekuļu novada Priekuļu pagasta kultūras nama Vidējās paaudzes deju kolektīvs ""Jumis""",Uldis Blīgzna,"54,8",I pakāpe,"44,8",10
Stopiņu novads,Siguldas apriņķis,D,"Stopiņu novada Ulbrokas kultūras nama Vidējās paaudzes deju kolektīvs ""Stopiņš""",Aiga Medne,"54,8",I pakāpe,"44,8",10
Krimuldas novads,Siguldas apriņķis,D,"Krimuldas novada Krimuldas tautas nama Vidējās paaudzes deju kolektīvs ""Dzirnakmeņi""",Līga Dombrovska,"54,7",I pakāpe,"44,7",10
Inčukalna novads,Siguldas apriņķis,D,"Inčukalna novada domes tautas nama Vidējās paaudzes deju kolektīvs ""Virši""",Andrs Briņķis,"54,3",I pakāpe,"44,3",10
Lielvārdes novads,Ogres apriņķis,D,Lielvārdes novada Kultūras centra struktūrvienības kultūras nama “Lielvārde” vidējās paaudzes deju kolektīvs “Lāčplēsis”     ,Andris Koknevičs,"54,3",I pakāpe,"44,3",10
